date,location,nitrate,pho,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,co2,so2,temperature,ph,dissolved_oxygen,ammonia
3/7/2019,Sampaloc Talisay,0.21,2.37,0,33.1,21.9,74,2,40,311,92.88888889,26.76666667,7.83,4.47,0.13
3/7/2019,San Isidro Talisay,0.21,2.35,0,33.1,21.9,74,2,40,311,92.88888889,27.46666667,8,4.68,0.12
3/7/2019,Leviste Laurel,0.23,2.53,0,33.1,21.9,74,2,40,311,92.88888889,27.13333333,7.83,6.34,0.12
3/7/2019,Buso Buso Laurel,0.23,2.41,0,33.1,21.9,74,2,40,311,92.88888889,27.03333333,7.83,4.32,0.09
3/7/2019,Bañaga Agoncillo,0.11,2.55,0,33.1,21.9,74,2,40,311,92.88888889,27.06666667,7.83,2.6,0.24
3/7/2019,Subic Ilaya Agoncilo,0.11,2.24,0,33.1,21.9,74,2,40,311,92.88888889,27.26666667,7.92,5.51,0.15
3/7/2019,Mataas na Kahoy,0.15,2.35,0,33.1,21.9,74,2,40,311,92.88888889,26.56666667,8.08,6.62,0.07
3/7/2019,Tanauan,0.22,2.29,0,33.1,21.9,74,2,40,311,92.88888889,26.46666667,7.92,5.6,0.05
4/10/2019,Quiling Talisay,0.23,2.49,0.2,35,23.6,72,2,40,311,92.88888889,27.83333333,7.92,4.92,0.11
4/10/2019,Sampaloc Talisay,0.24,2.77,0.2,35,23.6,72,2,40,311,92.88888889,27.93333333,8,5.83,0.09
4/10/2019,San Isidro Talisay,0.24,2.55,0.2,35,23.6,72,2,40,311,92.88888889,27.5,7.92,5.76,0.1
4/10/2019,Leviste Laurel,0.29,2.45,0.2,35,23.6,72,2,40,311,92.88888889,28.3,8.08,5.98,0.13
4/10/2019,Buso Buso Laurel,0.13,2.66,0.2,35,23.6,72,2,40,311,92.88888889,27.86666667,8.08,4.85,0.34
4/10/2019,Bañaga Agoncillo,0.17,2.36,0.2,35,23.6,72,2,40,311,92.88888889,28.5,8,3.98,0.28
4/10/2019,Subic Ilaya Agoncilo,0.22,2.44,0.2,35,23.6,72,2,40,311,92.88888889,28.83333333,8.17,4.4,0.25
4/10/2019,Mataas na Kahoy,0.3,2.44,0.2,35,23.6,72,2,40,311,92.88888889,27.23333333,8.33,6.17,0.18
4/10/2019,Tanauan,0.22,2.24,0.2,35,23.6,72,2,40,311,92.88888889,27.03333333,7.92,5.96,0.12
5/15/2019,Quiling Talisay,0.19,2.56,139.2,34.7,24.6,82,1,210,311,92.88888889,29.43333333,8.25,4.94,0.11
5/15/2019,Sampaloc Talisay,0.21,2.61,139.2,34.7,24.6,82,1,210,311,92.88888889,28.93333333,7.92,3.56,0.12
5/15/2019,San Isidro Talisay,0.05,2.61,139.2,34.7,24.6,82,1,210,311,92.88888889,28.7,7.92,6.29,0.18
5/15/2019,Leviste Laurel,0.11,2.57,139.2,34.7,24.6,82,1,210,311,92.88888889,29.66666667,8.25,4.94,0.11
5/15/2019,Buso Buso Laurel,0.09,2.64,139.2,34.7,24.6,82,1,210,311,92.88888889,28.76666667,7.92,2.89,0.37
5/15/2019,Bañaga Agoncillo,0.1,2.42,139.2,34.7,24.6,82,1,210,311,92.88888889,29.83333333,8.33,1.92,0.17
5/15/2019,Subic Ilaya Agoncilo,0.1,2.5,139.2,34.7,24.6,82,1,210,311,92.88888889,29.56666667,8,2.77,0.14
5/15/2019,Mataas na Kahoy,0.25,2.52,139.2,34.7,24.6,82,1,210,311,92.88888889,28.56666667,8.33,5.49,0.15
5/15/2019,Tanauan,0.42,2.54,139.2,34.7,24.6,82,1,210,311,92.88888889,28.46666667,8.33,5.84,0.15
6/11/2019,Quiling Talisay,0.1,2.6,150.2,34.9,25.3,81,2,40,311,92.88888889,28.16666667,7.92,5.28,0.38
6/11/2019,Sampaloc Talisay,0.11,2.64,150.2,34.9,25.3,81,2,40,311,92.88888889,28.33333333,8.17,3.9,0.33
6/11/2019,San Isidro Talisay,0.12,2.45,150.2,34.9,25.3,81,2,40,311,92.88888889,28.56666667,8.08,3.65,0.41
6/11/2019,Leviste Laurel,0.11,2.54,150.2,34.9,25.3,81,2,40,311,92.88888889,29.8,8.33,2.3,0.42
6/11/2019,Buso Buso Laurel,0.1,2.76,150.2,34.9,25.3,81,2,40,311,92.88888889,29.2,8.17,2.78,0.53
6/11/2019,Bañaga Agoncillo,0.13,2.51,150.2,34.9,25.3,81,2,40,311,92.88888889,30.13333333,8.33,2.03,0.47
6/11/2019,Subic Ilaya Agoncilo,0.11,2.53,150.2,34.9,25.3,81,2,40,311,92.88888889,30.13333333,8.42,2.46,0.39
6/11/2019,Mataas na Kahoy,0.13,2.58,150.2,34.9,25.3,81,2,40,311,92.88888889,28.9,8.33,6.26,0.26
6/11/2019,Tanauan,0.1,2.56,150.2,34.9,25.3,81,2,40,311,92.88888889,29.16666667,8.33,6.11,0.33
7/10/2019,Quiling Talisay,0.06,2.75,243.9,32.7,24.1,86,2,240,311,92.88888889,29.13333333,7.92,5.14,0.37
7/10/2019,Sampaloc Talisay,0.08,2.7,243.9,32.7,24.1,86,2,240,311,92.88888889,29.33333333,8.08,4.33,0.27
7/10/2019,San Isidro Talisay,0.06,2.7,243.9,32.7,24.1,86,2,240,311,92.88888889,29.36666667,8,4.77,0.28
7/10/2019,Leviste Laurel,0.11,2.66,243.9,32.7,24.1,86,2,240,311,92.88888889,29.7,8.08,4.2,0.25
7/10/2019,Buso Buso Laurel,0.09,2.55,243.9,32.7,24.1,86,2,240,311,92.88888889,29.8,7.83,4.45,0.39
7/10/2019,Bañaga Agoncillo,0.07,2.45,243.9,32.7,24.1,86,2,240,311,92.88888889,31.16666667,8.17,4.05,0.28
7/10/2019,Subic Ilaya Agoncilo,0.06,2.55,243.9,32.7,24.1,86,2,240,311,92.88888889,29.6,8.08,5.22,0.31
7/10/2019,Mataas na Kahoy,0.04,2.5,243.9,32.7,24.1,86,2,240,311,92.88888889,28.5,7.92,5.58,0.17
7/10/2019,Tanauan,0.06,2.53,243.9,32.7,24.1,86,2,240,311,92.88888889,28.5,8.17,5.77,0.2
8/15/2019,Quiling Talisay,0.15,2.47,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.13333333,8.17,5.46,0.16
8/15/2019,Sampaloc Talisay,0.12,2.53,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.16666667,8.08,4.6,0.19
8/15/2019,San Isidro Talisay,0.06,2.63,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.5,8.25,5.18,0.16
8/15/2019,Leviste Laurel,0.09,2.58,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.23333333,8.17,4.35,0.18
8/15/2019,Buso Buso Laurel,0.12,2.45,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.56666667,8.25,4.57,0.17
8/15/2019,Bañaga Agoncillo,0.17,2.53,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.9,8.08,5.04,0.16
8/15/2019,Subic Ilaya Agoncilo,0.2,2.63,323,31.3,24.9,86,2,240,1302.573096,92.88888889,28.8,8.25,4.92,0.14
9/10/2019,Quiling Talisay,0.01,2.55,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,27.93333333,8,4.81,0.34
9/10/2019,Sampaloc Talisay,0.01,2.47,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,28.23333333,8.08,3.1,0.3
9/10/2019,San Isidro Talisay,0.03,2.51,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,28.2,8,3.74,0.31
9/10/2019,Leviste Laurel,0.01,2.49,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,28.56666667,7.92,3.76,0.24
9/10/2019,Buso Buso Laurel,0.01,2.49,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,28.43333333,8,3.63,0.37
9/10/2019,Bañaga Agoncillo,0.02,2.5,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,29.03333333,7.92,3.36,0.31
9/10/2019,Subic Ilaya Agoncilo,0.04,2.43,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,28.73333333,7.83,3.45,0.24
9/10/2019,Tanauan,0.02,2.56,234.6,31.6,24.3,87,2,240,1302.573096,92.88888889,28.33333333,8,5.16,0.24
10/8/2019,Quiling Talisay,0.03,2.46,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,29.06666667,8,3.87,0.2
10/8/2019,Sampaloc Talisay,0.01,2.51,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,28.5,8,3.63,0.29
10/8/2019,San Isidro Talisay,0.02,2.48,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,28.66666667,7.92,4.73,0.36
10/8/2019,Leviste Laurel,0.02,2.4,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,29.66666667,8.25,4.34,0.21
10/8/2019,Buso Buso Laurel,0.02,2.55,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,28.63333333,7.83,3.9,0.44
10/8/2019,Bañaga Agoncillo,0.02,2.58,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,29.13333333,8,3.02,0.44
10/8/2019,Subic Ilaya Agoncilo,0.03,2.39,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,29.06666667,8.17,3.87,0.2
10/8/2019,Mataas na Kahoy,0.02,2.4,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,27.93333333,8,4.11,0.21
10/8/2019,Tanauan,0.02,2.48,38.1,32.9,23.5,82,2,20,1147.147184,92.88888889,28.03333333,8,3.95,0.25
11/12/2019,Quiling Talisay,0.03,2.5,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.26666667,7.92,4.82,0.22
11/12/2019,Sampaloc Talisay,0.01,2.41,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.63333333,8.08,4.17,0.2
11/12/2019,San Isidro Talisay,0.01,2.35,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.13333333,8,4.89,0.33
11/12/2019,Leviste Laurel,0.01,2.15,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,29.16666667,7.92,3.86,0.17
11/12/2019,Buso Buso Laurel,0.01,2.19,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.5,7.83,4.36,0.4
11/12/2019,Bañaga Agoncillo,0.05,2.31,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.9,8,0.46,0.31
11/12/2019,Subic Ilaya Agoncilo,0.05,2.19,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,29.06666667,8.18,4.48,0.22
11/12/2019,Mataas na Kahoy,0.02,2.19,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.6,8.17,4.38,0.16
11/12/2019,Tanauan,0.02,2.29,145.2,31.8,23.8,84,2,40,1364.36295,92.88888889,28.5,8.17,4.94,0.18
12/5/2019,Quiling Talisay,0.2,2.63,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,27.83333333,7.75,3.97,0.45
12/5/2019,Sampaloc Talisay,0.16,2.63,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,28.33333333,7.75,3.35,0.34
12/5/2019,San Isidro Talisay,0.18,2.59,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,27.86666667,7.67,2.81,0.41
12/5/2019,Berinayan Laurel,0.19,2.76,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,27.93333333,7.83,2.03,0.18
12/5/2019,Leviste Laurel,0.18,2.54,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,28.03333333,7.83,3.14,0.38
12/5/2019,Buso Buso Laurel,0.16,2.59,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,28.13333333,7.83,2.74,0.36
12/5/2019,Bañaga Agoncillo,0.12,2.45,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,28,7.83,2.94,0.36
12/5/2019,Subic Ilaya Agoncilo,0.12,2.68,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,27.83333333,7.83,3.15,0.36
12/5/2019,Mataas na Kahoy,0.21,2.7,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,27.4,8.08,3.93,0.36
12/5/2019,Tanauan,0.28,2.71,194.1,30.7,23.5,83,2,40,1364.36295,92.88888889,27.26666667,7.75,3.98,0.45
2/18/2020,Sampaloc Talisay,0.14,2.56,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.53333333,7.87,3.78,0.24
2/18/2020,Quiling Talisay,0.11,2.51,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.23333333,6.49,2.4,0.28
2/18/2020,Aya Talisay,0.08,2.54,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.23333333,6.49,2.42,0.09
2/18/2020,Leviste Laurel,0.06,2.45,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.83333333,7.38,4.35,0.27
2/18/2020,Tanauan,0.08,2.55,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.53333333,6.63,2.91,0.09
2/19/2020,Tanauan,0.23,2.53,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.13333333,7.83,1.46,0.04
2/19/2020,Mataas na Kahoy,0.38,2.56,28.2,30.3,22.3,78,3,40,1364.36295,92.88888889,26.06666667,7.89,1.82,0.04
3/10/2020,Tanauan,0.11,2.47,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.3,7.55,6.1,0.06
3/10/2020,Mataas na Kahoy,0.07,2.41,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.5,7.47,5.71,0.04
3/10/2020,Subic Ilaya Agoncilo,0.04,2.48,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.8,7.39,6.25,0.05
3/10/2020,Bañaga Agoncillo,0.06,2.45,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,28.06666667,7.57,5.6,0.05
3/10/2020,Buso Buso Laurel,0.07,2.53,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.7,7.47,6.05,0.06
3/10/2020,Leviste Laurel,0.05,2.5,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.8,7.39,5.63,0.05
3/10/2020,San Isidro Talisay,0.06,2.53,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.76666667,7.62,6.07,0.1
3/10/2020,Sampaloc Talisay,0.07,2.52,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.83333333,7.63,6.15,0.08
3/10/2020,Quiling Talisay,0.17,2.48,4.4,33.5,23.1,77,2,40,1364.36295,92.88888889,27.8,7.65,6.04,0.16
4/21/2020,Tanauan,0.16,2.57,3,34.4,24.4,74,2,40,1364.36295,92.88888889,27.93333333,8.86,5.05,0.61
4/21/2020,Mataas na Kahoy,0.15,2.63,3,34.4,24.4,74,2,40,1364.36295,92.88888889,27.63333333,8.88,5.17,0.22
4/21/2020,Subic Ilaya Agoncilo,0.2,2.48,3,34.4,24.4,74,2,40,1364.36295,92.88888889,29.06666667,8.83,5.92,0.22
4/21/2020,Bañaga Agoncillo,0.14,2.88,3,34.4,24.4,74,2,40,1364.36295,92.88888889,28.93333333,8.88,5.02,0.22
4/21/2020,Buso Buso Laurel,0.13,3.03,3,34.4,24.4,74,2,40,1364.36295,92.88888889,28.3,8.77,5.13,0.22
4/21/2020,Leviste Laurel,0.07,2.84,3,34.4,24.4,74,2,40,1364.36295,92.88888889,28.93333333,8.94,5.55,0.28
4/21/2020,San Isidro Talisay,0.17,2.66,3,34.4,24.4,74,2,40,1364.36295,92.88888889,28.23333333,8.85,5.93,0.19
4/21/2020,Sampaloc Talisay,0.18,2.58,3,34.4,24.4,74,2,40,1364.36295,92.88888889,28.5,8.86,5.72,0.28
4/21/2020,Quiling Talisay,0.07,2.57,3,34.4,24.4,74,2,40,1364.36295,92.88888889,28.7,8.92,6.04,0.2
5/19/2020,Tanauan,0.19,2.83,114,35.3,25.1,79,2,40,1364.36295,92.88888889,28.83333333,8.33,5.92,0.09
5/19/2020,Mataas na Kahoy,0.16,2.5,114,35.3,25.1,79,2,40,1364.36295,92.88888889,28.83333333,8.33,5.7,0.12
5/19/2020,Subic Ilaya Agoncilo,0.17,2.67,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.56666667,8.17,5.34,0.16
5/19/2020,Bañaga Agoncillo,0.22,2.58,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.63333333,8.08,5.39,0.2
5/19/2020,Buso Buso Laurel,0.19,2.58,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.33333333,8.25,5.99,0.19
5/19/2020,Leviste Laurel,0.28,2.5,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.1,8.17,4.61,0.11
5/19/2020,San Isidro Talisay,0.15,2.58,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.5,8.08,4.46,0.2
5/19/2020,Sampaloc Talisay,0.25,2.58,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.63333333,8,4.88,0.15
5/19/2020,Quiling Talisay,0.17,2.58,114,35.3,25.1,79,2,40,1364.36295,92.88888889,29.7,8.25,5.01,0.11
6/16/2020,Tanauan,0.09,2.69,124.6,34,24.7,83,1,220,1364.36295,92.88888889,28.76666667,8.25,5.31,0.2
6/16/2020,Mataas na Kahoy,0.07,2.49,124.6,34,24.7,83,1,220,1364.36295,92.88888889,28.76666667,8.33,6.47,0.17
6/16/2020,Subic Ilaya Agoncilo,0.09,2.3,124.6,34,24.7,83,1,220,1364.36295,92.88888889,30.06666667,8.42,4.65,0.25
6/16/2020,Bañaga Agoncillo,0.05,2.49,124.6,34,24.7,83,1,220,1364.36295,92.88888889,29.53333333,8.08,3.32,0.32
6/16/2020,Buso Buso Laurel,0.07,2.64,124.6,34,24.7,83,1,220,1364.36295,92.88888889,28.96666667,7.83,2.7,0.31
6/16/2020,Leviste Laurel,0.04,2.29,124.6,34,24.7,83,1,220,1364.36295,92.88888889,29.63333333,8.17,4.39,0.15
6/16/2020,San Isidro Talisay,0.2,2.41,124.6,34,24.7,83,1,220,1364.36295,92.88888889,28.83333333,8.08,6.4,0.08
6/16/2020,Sampaloc Talisay,0.03,2.56,124.6,34,24.7,83,1,220,1364.36295,92.88888889,28.76666667,7.83,4.07,0.07
6/16/2020,Quiling Talisay,0.09,2.53,124.6,34,24.7,83,1,220,1364.36295,92.88888889,29.13333333,7.92,5.36,0.13
7/7/2020,Tanauan,0.04,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,28.53333333,8.16,4.71,0.17
7/7/2020,Mataas na Kahoy,0.06,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,29.16666667,8.2,5.73,0.2
7/7/2020,Subic Ilaya Agoncilo,0.01,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,29.3,8.13,6.2,0.23
7/7/2020,Bañaga Agoncillo,0.01,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,30.03333333,8.17,1.05,0.31
7/7/2020,Buso Buso Laurel,0.03,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,29.73333333,8.1,1.61,0.37
7/7/2020,Leviste Laurel,0.06,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,30.33333333,8.13,1.95,0.31
7/7/2020,San Isidro Talisay,0.04,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,29.26666667,8.02,5.73,0.24
7/7/2020,Sampaloc Talisay,0.06,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,29.76666667,8.14,1.95,0.21
7/7/2020,Quiling Talisay,0.02,3,255,33.3,24.2,86,1,40,1364.36295,92.88888889,30.2,8.39,3.28,0.37
8/4/2020,Tanauan,0.08,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,28,7.83,6.84,0.3
8/4/2020,Mataas na Kahoy,0.03,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,28.26666667,7.83,6.64,0.2
8/4/2020,Subic Ilaya Agoncilo,0.03,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,30.46666667,8.17,4.87,0.26
8/4/2020,Bañaga Agoncillo,0.02,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,28.6,7.67,1.5,0.75
8/4/2020,Buso Buso Laurel,0.03,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,28.56666667,7.5,1.7,0.52
8/4/2020,Leviste Laurel,0.03,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,29.96666667,7.92,2.4,0.45
8/4/2020,San Isidro Talisay,0.02,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,28.7,7.75,3.53,0.32
8/4/2020,Sampaloc Talisay,0.04,3,173.9,32.5,24.1,86,1,40,1364.36295,92.88888889,28.66666667,7.75,2.2,0.33
9/8/2020,Tanauan,0.02,2.38,101.7,33.1,24.3,86,1,220,1364.36295,50,29.86666667,7.75,6.52,0.05
9/8/2020,Mataas na Kahoy,0.06,1.78,101.7,33.1,24.3,86,1,220,1364.36295,50,28.7,8.17,6.51,0.05
9/8/2020,Subic Ilaya Agoncilo,0.03,2.45,101.7,33.1,24.3,86,1,220,1364.36295,50,30.23333333,8.25,5.59,0.09
9/8/2020,Bañaga Agoncillo,0.05,2.21,101.7,33.1,24.3,86,1,220,1364.36295,50,29.76666667,7.92,3.2,0.18
9/8/2020,Buso Buso Laurel,0.03,2.81,101.7,33.1,24.3,86,1,220,1364.36295,50,29.63333333,8.08,4.01,0.17
9/8/2020,Leviste Laurel,0.04,2.47,101.7,33.1,24.3,86,1,220,1364.36295,50,30.46666667,8.08,5.7,0.16
9/8/2020,San Isidro Talisay,0.01,2.54,101.7,33.1,24.3,86,1,220,1364.36295,50,29.26666667,8.17,4.75,0.15
9/8/2020,Sampaloc Talisay,0.03,2.55,101.7,33.1,24.3,86,1,220,1364.36295,50,29.63333333,8,5.76,0.13
9/8/2020,Quiling Talisay,0.03,2.45,101.7,33.1,24.3,86,1,220,1364.36295,50,30.23333333,8.25,5.06,0.09
10/6/2020,Tanauan,0.04,2.38,481.3,31.5,24.1,87,2,40,1364.36295,50,30,8.25,6.09,0.1
10/6/2020,Mataas na Kahoy,0.03,2.36,481.3,31.5,24.1,87,2,40,1364.36295,50,29.86666667,8.5,6.1,0.24
10/6/2020,Subic Ilaya Agoncilo,0.06,2.38,481.3,31.5,24.1,87,2,40,1364.36295,50,30.6,8.17,6.36,0.14
10/6/2020,Bañaga Agoncillo,0.04,2.38,481.3,31.5,24.1,87,2,40,1364.36295,50,30.26666667,8.5,1.56,0.27
10/6/2020,Buso Buso Laurel,0.04,2.43,481.3,31.5,24.1,87,2,40,1364.36295,50,30.2,8.33,5.74,0.36
10/6/2020,Leviste Laurel,0.04,2.27,481.3,31.5,24.1,87,2,40,1364.36295,50,30.43333333,8.25,5.3,0.2
10/6/2020,San Isidro Talisay,0.04,2.43,481.3,31.5,24.1,87,2,40,1364.36295,50,29.36666667,8.25,6.36,0.18
10/6/2020,Sampaloc Talisay,0.04,2.89,481.3,31.5,24.1,87,2,40,1364.36295,50,29.56666667,8.25,2.57,0.19
10/6/2020,Quiling Talisay,0.03,2.4,481.3,31.5,24.1,87,2,40,1364.36295,50,30.06666667,8.5,4.37,0.24
11/18/2020,Tanauan,0.07,2.25,424,31.1,23.7,84,2,40,1364.36295,50,27.53333333,7.75,4.48,0.26
11/18/2020,Mataas na Kahoy,0.08,2.57,424,31.1,23.7,84,2,40,1364.36295,50,27.46666667,8.08,5.33,0.23
11/18/2020,Subic Ilaya Agoncilo,0.06,2.46,424,31.1,23.7,84,2,40,1364.36295,50,28.33333333,7.92,4.47,0.3
11/18/2020,Bañaga Agoncillo,0.11,2.61,424,31.1,23.7,84,2,40,1364.36295,50,28.3,7.92,3.27,0.27
11/18/2020,Buso Buso Laurel,0.09,2.64,424,31.1,23.7,84,2,40,1364.36295,50,28.06666667,7.92,5.68,0.34
11/18/2020,Leviste Laurel,0.08,2.6,424,31.1,23.7,84,2,40,1364.36295,50,28.33333333,8,5.89,0.29
11/18/2020,San Isidro Talisay,0.09,2.58,424,31.1,23.7,84,2,40,1364.36295,50,27.6,7.75,6.06,0.29
11/18/2020,Sampaloc Talisay,0.07,2.68,424,31.1,23.7,84,2,40,1364.36295,50,28.3,7.92,5.36,0.32
11/18/2020,Quiling Talisay,0.07,2.63,424,31.1,23.7,84,2,40,1364.36295,50,28.03333333,7.92,4.2,0.27
12/9/2020,Tanauan,0.05,2.52,149.9,30.6,24.1,85,2,40,1364.36295,50,27.6,7.58,5.6,0.19
12/9/2020,Mataas na Kahoy,0.09,2.07,149.9,30.6,24.1,85,2,40,1364.36295,50,27.83333333,7.75,5.71,0.2
12/9/2020,Leviste Laurel,0.07,2.49,149.9,30.6,24.1,85,2,40,1364.36295,50,27.66666667,7.67,4.86,0.34
12/9/2020,Sampaloc Talisay,0.06,2.29,149.9,30.6,24.1,85,2,40,1364.36295,50,27.8,7.67,5.57,0.33
12/9/2020,Quiling Talisay,0.07,2.74,149.9,30.6,24.1,85,2,40,1364.36295,50,27.8,7.58,4.67,0.24
1/21/2021,Mataas na Kahoy,0.07,2.04,51.6,29.5,23.4,82,3,40,1364.36295,50,26.83333333,7.75,4.17,0.27
1/21/2021,Tanauan,0.07,2.91,51.6,29.5,23.4,82,3,40,1364.36295,50,26.76666667,7.75,3.61,0.27
1/21/2021,Sampaloc Talisay,0.07,2.8,51.6,29.5,23.4,82,3,40,1364.36295,50,26.8,7.75,4.4,0.35
1/21/2021,Quiling Talisay,0.07,2.78,51.6,29.5,23.4,82,3,40,1364.36295,50,26.8,7.75,3.89,0.19
2/9/2021,Leviste Laurel,0.07,2.6,35.1,30.5,22.6,81,2,40,1364.36295,50,26.36666667,8,6.1,0.19
2/9/2021,Sampaloc Talisay,0.07,2.57,35.1,30.5,22.6,81,2,40,1364.36295,50,26.5,7.83,5.08,0.21
2/9/2021,Quiling Talisay,0.07,2.53,35.1,30.5,22.6,81,2,40,1364.36295,50,26.13333333,7.91,5.31,0.2
2/18/2021,Tanauan,0.07,2.45,35.1,30.5,22.6,81,2,40,1364.36295,50,26.53333333,7.83,6.41,0.23
2/18/2021,Mataas na Kahoy,0.07,2.42,35.1,30.5,22.6,81,2,40,1364.36295,50,26.36666667,7.5,5.04,0.19
2/18/2021,Subic Ilaya Agoncilo,0.07,2.48,35.1,30.5,22.6,81,2,40,1364.36295,50,27.4,7.75,6.56,0.23
2/18/2021,Bañaga Agoncillo,0.07,2.74,35.1,30.5,22.6,81,2,40,1364.36295,50,27.46666667,7.58,5.63,0.32
2/18/2021,Buso Buso Laurel,0.07,2.57,35.1,30.5,22.6,81,2,40,1364.36295,50,27.86666667,7.83,6.71,0.27
3/17/2021,Tanauan,0.07,2.58,43.2,32.5,23.7,80,2,40,1364.36295,865.4090909,27.23333333,7.75,6.55,0.24
3/17/2021,Mataas na Kahoy,0.07,2.55,43.2,32.5,23.7,80,2,40,1364.36295,865.4090909,27.26666667,8,6.45,0.24
3/17/2021,Leviste Laurel,0.07,2.48,43.2,32.5,23.7,80,2,40,1364.36295,865.4090909,27.66666667,7.92,4.08,0.2
3/17/2021,Sampaloc Talisay,0.07,2.55,43.2,32.5,23.7,80,2,40,1364.36295,865.4090909,28,7.83,5.45,0.2
3/17/2021,Quiling Talisay,0.07,2.52,43.2,32.5,23.7,80,2,40,1364.36295,865.4090909,27.9,7.92,5.33,0.23
4/20/2021,Subic Ilaya Agoncilo,0.07,2.39,11.4,33.4,23,77,2,40,1364.36295,1558.678571,27.96666667,7.75,5.95,0.22
4/20/2021,Bañaga Agoncillo,0.07,2.29,11.4,33.4,23,77,2,40,1364.36295,1558.678571,28.63333333,8,3.29,0.22
4/20/2021,Buso Buso Laurel,0.07,2.13,11.4,33.4,23,77,2,40,1364.36295,1558.678571,28.8,8.08,4.92,0.34
